delivery_start,hour_number,session_length_hours,total_number_of_orders,DA_price,Ask_mean_price,Ask_price_std,Bid_mean_price,Bid_price_std
2023-01-03 03:00:00,3,12.75606111111111,1830,115.0,175.60192896174863,86.6413720949574,103.79700000000001,13.990548712239494
2023-01-03 04:00:00,4,13.740853333333334,2392,113.63,140.29810200668894,76.80056613400723,110.2151923076923,15.368644804434098
2023-01-03 05:00:00,5,14.722119999999999,2959,116.27,170.1129030077729,67.04112649641087,140.47023318688747,33.87937323122436
2023-01-03 06:00:00,6,15.738994166666666,2642,138.92,199.36561695685086,69.84825162339078,153.5371461014383,62.20393379204771
2023-01-03 07:00:00,7,16.787838333333333,1984,159.92,217.8078881048387,78.6512568030385,180.27660282258063,22.655228619767456
2023-01-03 08:00:00,8,17.788085555555554,1657,169.17,220.09624019312008,88.74973676315454,174.83811707905855,20.733792592502052
2023-01-03 09:00:00,9,18.786630833333334,1361,171.18,197.13608376193977,93.45868617228071,171.50087435709037,17.485515759258877
2023-01-03 10:00:00,10,19.75771861111111,1539,168.57,193.8904808317089,88.88660202710362,168.26278102664065,15.596326530101694
2023-01-03 11:00:00,11,20.75167111111111,523,169.49,202.3420841300191,148.6626824051717,164.56843212237095,25.65376259865373
2023-01-03 12:00:00,12,21.776597777777777,2227,164.5,190.66367759317467,72.75063843015289,166.1148854961832,13.950990005121557
2023-01-03 13:00:00,13,22.786416111111112,1822,160.91,183.67535675082328,80.35739758328482,163.44834796926455,15.513718457110633
2023-01-03 14:00:00,14,23.785129166666664,1502,163.06,191.9846537949401,88.9782128800927,173.54503994673772,16.423057456543273
2023-01-03 15:00:00,15,24.766285833333335,1752,167.73,212.08133561643837,94.47082209821417,176.6854223744292,16.413777863797943
2023-01-03 16:00:00,16,25.765185555555558,2383,166.61,194.70490977759127,71.41341074502945,178.72324800671421,14.42970678471004
2023-01-03 17:00:00,17,26.734440555555558,2810,170.72,195.07368327402136,68.8031746211006,171.46189323843416,13.563428362268963
2023-01-03 18:00:00,18,27.780194444444444,1735,168.93,194.70291642651296,86.20196240725673,163.03268587896255,17.6794481176913
2023-01-03 19:00:00,19,28.729706944444445,2750,160.99,183.25574909090906,72.38502793578277,145.0274690909091,12.016176391998435
2023-01-03 20:00:00,20,29.67224111111111,3674,149.62,141.41571584104517,69.29430363764406,121.54068317909636,13.642359198234814
2023-01-03 21:00:00,21,30.620562777777778,3450,130.99,127.38861449275362,67.0688903900698,102.95851014492753,14.42745562770114
2023-01-03 22:00:00,22,31.656585555555555,1520,114.27,99.47447368421051,88.85208488641615,83.84031578947368,14.309007950389368
2023-01-03 23:00:00,23,8.415499444444444,2266,93.66,75.09606354810238,11.750117028901004,49.152025595763455,13.694029446204532
2023-01-04 00:00:00,0,9.355700555555554,2653,80.89,60.0489709762533,20.82657364505496,-20.494402563136077,139.68390036852378
2023-01-04 01:00:00,1,10.372514166666667,1243,70.67,37.20917940466613,27.31766628823886,9.798390989541433,9.498683711758266
2023-01-04 02:00:00,2,11.40901861111111,2080,40.0,15.23379326923077,27.788856142699135,-6.665370192307693,7.504980655486497
2023-01-04 03:00:00,3,12.418009722222221,722,8.68,37.344861495844874,38.408479563866806,-9.249016620498615,7.493492914757687
2023-01-04 04:00:00,4,13.372540555555556,1373,0.85,15.411580480699199,23.61374401316958,-4.526642388929352,7.383885664629327
2023-01-04 05:00:00,5,14.417447777777777,3681,11.02,41.13121162727519,22.320310370899854,19.75143710948112,23.589999711429464
2023-01-04 06:00:00,6,15.372531388888888,1636,61.02,82.32575794621027,13.163885950165257,58.36063569682152,19.706531588306007
2023-01-04 07:00:00,7,16.411481666666667,982,79.2,92.21447046843178,12.96571152330049,67.50710794297352,23.522319090581647
2023-01-04 08:00:00,8,17.42231277777778,1075,84.2,108.65591627906976,22.438321004674414,54.02169302325581,29.12019160551964
2023-01-04 09:00:00,9,18.3431575,874,83.32,96.5295652173913,16.150073315037293,80.37094965675057,25.340799065229938
2023-01-04 10:00:00,10,19.42174194444444,863,70.07,106.60424101969875,14.118278787231816,91.40456546929317,26.318941720468967
2023-01-04 11:00:00,11,20.41349138888889,1893,79.74,109.51078711040677,13.220854872344882,88.53407818277866,19.705250538702582
2023-01-04 12:00:00,12,21.36643527777778,1751,80.89,111.91866933181039,12.807248617193158,78.63688178183895,29.39853516831388
2023-01-04 13:00:00,13,22.42241416666667,1948,79.72,117.35969712525667,14.14609115542372,87.82330595482546,33.57757058031201
2023-01-04 14:00:00,14,23.414857777777776,2286,80.22,116.4271741032371,13.922157708104184,81.92654418197726,27.049088326584318
2023-01-04 15:00:00,15,24.421805277777775,1012,79.74,115.59170948616601,19.97905867902415,97.21399209486165,23.59913345388805
2023-01-04 16:00:00,16,25.419565,1885,80.82,114.1267798408488,16.81103468983076,98.22096021220159,18.01028998697919
2023-01-04 17:00:00,17,26.392249444444445,951,86.16,108.11300736067298,13.01793395358671,82.83817034700316,19.30682289588467
2023-01-04 18:00:00,18,27.397195833333335,618,72.28,101.90574433656958,14.55595796675685,81.21165048543689,23.791497490974685
2023-01-04 19:00:00,19,28.367723055555555,907,66.61,81.96880926130099,7.50064673547112,63.04570011025358,13.951729549727181
2023-01-04 20:00:00,20,29.3970825,329,43.2,73.07677811550151,9.267660198961874,44.60075987841945,14.31674813512925
2023-01-04 21:00:00,21,30.389609444444442,1194,31.25,70.47461474036851,16.79980125198719,47.020167504187604,10.955200641482454
2023-01-04 22:00:00,22,31.422242222222224,1183,34.96,41.51701606086222,17.21117999217637,23.036889264581575,10.055986362338494
2023-01-04 23:00:00,23,8.907879166666667,782,9.09,27.707314578005118,26.276078656311,4.752774936061381,3.8604683624465026
2023-01-05 00:00:00,0,9.792712777777778,1318,0.09,14.778232169954476,7.461035467768221,4.852192716236723,3.034091784372803
2023-01-05 01:00:00,1,10.864676111111113,1440,0.1,33.52543055555556,18.32255208843449,6.619659722222222,4.911788045318037
2023-01-05 02:00:00,2,11.869834166666665,527,0.12,33.70282732447818,15.70803286104478,14.624535104364325,8.380004408138419
2023-01-05 03:00:00,3,12.873683333333334,491,0.12,38.69376782077393,16.05440592647717,17.46936863543788,11.736739152213271
2023-01-05 04:00:00,4,13.937110277777778,772,2.23,63.133575129533675,28.930400010878163,38.36544041450777,18.30260982114101
2023-01-05 05:00:00,5,14.942030277777778,1458,10.07,105.48190672153635,37.60373323019734,68.10499314128944,12.891426067753365
2023-01-05 06:00:00,6,15.931266944444445,1861,61.04,132.20080064481462,27.541908101754768,107.7314777001612,18.76623298506221
2023-01-05 07:00:00,7,16.914229166666665,2053,87.19,154.32971261568437,23.409621115789477,131.34150998538723,35.44706583726317
2023-01-05 08:00:00,8,17.94134083333333,3343,95.84,156.07979359856415,29.242476749183982,113.88471133712234,46.60997536728817
2023-01-05 09:00:00,9,18.947264444444446,2097,125.55,169.034744873629,40.90228963365072,130.97190271816882,22.787268985527337
2023-01-05 10:00:00,10,19.895975,2504,131.92,168.1460822683706,30.728799550269784,144.02171725239617,21.490260234450226
2023-01-05 11:00:00,11,20.94581888888889,2364,143.07,164.00920473773266,28.006760965862238,145.68374788494077,12.05679467516459
2023-01-05 12:00:00,12,21.913768055555558,1799,140.91,155.12882712618122,25.748433999113306,131.73912173429682,30.88599145017096
2023-01-05 13:00:00,13,22.93969972222222,2270,142.58,165.39548898678416,40.48416236811033,133.98050660792953,25.052147470186263
2023-01-05 14:00:00,14,23.94137138888889,2497,151.03,171.9611493792551,37.6891264011083,127.01990788946738,39.430781981337645
2023-01-05 15:00:00,15,24.94450722222222,3890,159.48,188.0233881748072,37.52899954674584,151.688146529563,27.823614242642773
2023-01-05 16:00:00,16,25.94090138888889,4662,172.73,193.06871085371085,22.54170708541996,166.49163663663663,29.822902439839158
2023-01-05 17:00:00,17,26.938735833333332,2633,194.7,234.4844056209647,55.68472987745723,173.915017090771,16.77260992291383
2023-01-05 18:00:00,18,27.936759722222224,2802,194.67,174.9798715203426,22.576380810351758,148.10562812276945,21.765955153968083
2023-01-05 19:00:00,19,28.938203055555558,2122,177.98,173.57735155513666,40.313570628982525,136.57700282752123,20.36718179488523
2023-01-05 20:00:00,20,29.945579722222224,2898,163.99,211.33222567287785,53.99970594706501,125.0919530710835,29.785594012575153
2023-01-05 21:00:00,21,30.898000555555555,2398,152.0,142.68455379482901,33.48297805559176,108.74934945788156,30.082294523499407
2023-01-05 22:00:00,22,31.848015833333335,3519,144.64,127.43658425689117,48.56349720242042,87.5949133276499,30.909060570335924
2023-01-05 23:00:00,23,8.672976666666667,2091,127.0,1306.9870109995218,1198.7788570851035,95.78772835963655,72.43303053770055
2023-01-06 00:00:00,0,9.573839722222221,1650,107.21,1354.7625151515151,1197.8610749095328,6.84749090909091,183.6665978430971
2023-01-06 01:00:00,1,10.623538333333332,2865,101.1,844.5896893542757,1109.245339732925,-32.38523909249563,208.14886815682067
2023-01-06 02:00:00,2,11.668833888888889,3416,96.73,519.0240163934426,921.0103569036748,78.6792593676815,38.15757330510889
2023-01-06 03:00:00,3,12.62359361111111,2910,82.34,215.79668041237116,550.3128539739267,46.84649140893471,106.87739157913043
2023-01-06 04:00:00,4,13.623563888888889,2884,81.93,464.9233009708738,871.7444353051287,-39.594622052704565,202.6640518372013
2023-01-06 05:00:00,5,14.6568625,704,84.03,463.3176136363636,866.406731428964,70.78789772727272,89.54046317767197
2023-01-06 06:00:00,6,15.623642499999999,956,97.25,440.73965481171547,830.886372918311,88.21324267782425,29.060204049897415
2023-01-06 07:00:00,7,16.620307222222223,653,106.51,208.25592649310872,442.3123978928243,104.50825421133231,25.006931597641934
2023-01-06 08:00:00,8,17.672932777777778,710,120.7,126.49715492957748,201.55942475985745,96.98459154929577,28.5427332913273
2023-01-06 09:00:00,9,18.67251333333333,2463,116.86,124.79594803085668,193.24762452561583,99.69109622411693,16.59270063596882
2023-01-06 10:00:00,10,19.64526611111111,1672,112.85,281.0207535885167,626.5023815400182,95.84583732057416,19.035283535752914
2023-01-06 11:00:00,11,20.62727416666667,1468,113.37,163.0091144414169,362.4192323958464,97.1424182561308,23.103634061051682
2023-01-06 12:00:00,12,21.663549166666666,2378,115.0,267.3798402018503,606.4532409990691,93.63223717409589,16.29754001039747
2023-01-06 13:00:00,13,22.49051138888889,1008,109.78,111.94809523809525,131.7150396185298,98.9928373015873,19.582789671699874
2023-01-06 14:00:00,14,23.31503777777778,434,119.71,163.62237327188942,324.09807531694275,107.40423963133641,36.33829168373354
2023-01-06 15:00:00,15,24.566003055555555,2028,125.83,141.88298816568047,130.7258875458042,129.5360157790927,17.313545689292592
2023-01-06 16:00:00,16,25.668703055555557,850,139.57,161.7122588235294,184.31311569583582,138.68177647058823,23.52321109727347
2023-01-06 17:00:00,17,26.650919444444444,700,155.22,158.14912857142858,181.60663956987716,123.72751428571428,29.003000404078794
2023-01-06 18:00:00,18,27.673008333333335,962,150.09,653.396081081081,991.6672377655577,121.79160083160083,55.34706006454606
2023-01-06 19:00:00,19,28.669878055555557,1997,146.15,137.559474211317,107.8542342992918,115.60855282924386,15.210616788447744
2023-01-06 20:00:00,20,29.6035125,5649,139.1,115.34614799079483,101.91293186072984,103.99255443441317,10.309304612160597
2023-01-06 21:00:00,21,30.346145,927,131.8,134.91888888888892,223.63397154140472,104.60234088457389,34.799686547772204
2023-01-06 22:00:00,22,31.67259972222222,1832,129.94,109.55973799126637,150.63844288732682,53.793548034934496,109.528626390469
2023-01-06 23:00:00,23,8.966083333333334,2628,121.3,224.54482115677322,512.0268992640267,38.29955098934551,120.90341881448869
2023-01-07 00:00:00,0,9.960829722222222,2987,97.15,559.623890190827,951.2574811522325,39.45807833947104,123.12227871999247
2023-01-07 01:00:00,1,10.920360555555556,2623,98.43,1581.4436866183762,1169.1274946069889,75.88414029736941,34.99127124584928
2023-01-07 02:00:00,2,11.959426944444443,3135,96.05,546.2440606060605,957.4748494278024,42.377464114832534,108.28305677087165
2023-01-07 03:00:00,3,12.916937222222224,3541,87.97,307.78235526687376,717.0879985178988,-4.270073425585991,161.6119151573982
2023-01-07 04:00:00,4,13.916832222222222,2818,82.99,1888.1312952448543,1038.9512764987414,27.770063875088713,126.55645739710837
2023-01-07 05:00:00,5,14.917050277777777,4365,83.59,607.5228041237114,998.1325666457928,61.290907216494844,65.89006980321575
2023-01-07 06:00:00,6,15.955653611111112,3468,90.76,1229.425346020761,1205.9736644773097,18.512407727796994,147.91402770989882
2023-01-07 07:00:00,7,16.942351111111112,3048,103.21,423.51968832021,832.730048325338,33.802601706036754,142.0622351705648
2023-01-07 08:00:00,8,17.916868333333333,2827,111.86,370.4322568093386,744.3204359124602,82.07426600636717,14.55776665481092
2023-01-07 09:00:00,9,18.91912722222222,2574,112.0,1192.9174553224552,1194.3998302768728,88.82736208236209,10.552960980690875
2023-01-07 10:00:00,10,19.92693583333333,3065,100.0,1499.3701370309948,1178.2851745335267,89.48053181076672,11.640402853891999
2023-01-07 11:00:00,11,20.96231527777778,3327,88.32,1025.792840396754,1161.5630067910813,91.96072137060413,11.909540376309996
2023-01-07 12:00:00,12,21.963049444444444,3927,87.9,1719.0427349121464,1121.0654272110448,91.76230710466004,10.874122700136036
2023-01-07 13:00:00,13,22.91869527777778,2673,94.05,2074.8509390198283,906.1918898955555,85.48793490460157,11.367273104381425
2023-01-07 14:00:00,14,23.93547138888889,3139,88.98,1846.9809525326532,1056.6891778761396,84.22385791653393,8.735201521887712
2023-01-07 15:00:00,15,24.91862888888889,3444,85.56,896.9504616724738,1133.9628750304407,88.49538037166084,8.926333837765938
2023-01-07 16:00:00,16,25.95940388888889,1884,94.1,869.7547664543524,1122.06461954749,90.67881634819534,29.76389931480601
2023-01-07 17:00:00,17,26.957057777777777,2439,96.81,942.5316359163593,1147.227494480833,96.10227552275522,13.036889382465883
2023-01-07 18:00:00,18,27.9113775,2344,99.52,957.451774744027,1151.1679483024238,81.6971843003413,66.69846980776666
2023-01-07 19:00:00,19,28.918737222222223,1155,94.58,90.29127272727274,100.40607018161121,20.827549783549784,145.22127016662975
2023-01-07 20:00:00,20,29.926009722222222,1528,87.86,1071.1815445026177,1185.489856741081,14.207768324607331,118.89195507349697
2023-01-07 21:00:00,21,30.951652499999998,2038,61.47,461.3011383709519,910.52592620091,-11.609656526005885,136.38198874261963
2023-01-07 22:00:00,22,31.95014666666667,2201,50.0,434.2455565651976,903.9889761437519,18.32721035892776,33.063060671112076
2023-01-07 23:00:00,23,8.955983611111112,1048,38.25,21.4218606870229,104.81005465280711,7.933520992366412,15.116939394110606
2023-01-08 00:00:00,0,9.9360225,1636,10.93,15.517353300733497,84.0951953291954,-5.3166075794621035,14.060671689578696
2023-01-08 01:00:00,1,10.91419638888889,1639,9.07,15.231860890787063,83.8039090091643,-6.322104942037828,13.3460842564564
2023-01-08 02:00:00,2,11.91286638888889,1276,9.1,14.102923197492164,94.7827249437467,-9.73760971786834,12.886990071603208
2023-01-08 03:00:00,3,12.914150555555556,1408,4.16,13.651519886363637,90.66103821847102,-5.688125,13.155420621172533
2023-01-08 04:00:00,4,13.912878888888889,1748,5.58,17.37204805491991,81.17240884135546,-1.5558009153318078,14.237207097230566
2023-01-08 05:00:00,5,14.925096388888889,1800,9.92,26.248333333333335,81.05517977748505,-1.6613722222222225,14.085794761718873
2023-01-08 06:00:00,6,15.9293925,1127,9.02,42.501437444543036,103.52180081821388,-2.3036468500443656,25.431155741275035
2023-01-08 07:00:00,7,16.912836944444447,2220,16.47,96.31492792792794,77.6736562346943,51.18752702702702,21.688601367030202
2023-01-08 08:00:00,8,17.9036825,3161,49.42,117.59204049351472,68.21509007844976,77.97515343245807,15.345806776356653
2023-01-08 09:00:00,9,18.960826666666666,1919,82.8,134.31500781657112,83.06926252546704,96.9752527357999,13.04010237674726
2023-01-08 10:00:00,10,19.956823611111112,1688,93.7,165.79927725118486,85.83121812011271,98.93994668246445,12.804229871621946
2023-01-08 11:00:00,11,20.962520277777777,1398,103.87,172.52321888412018,91.00335295023702,95.34628040057225,13.466044405782233
2023-01-08 12:00:00,12,21.92345027777778,1199,101.69,162.3550291909925,100.06047539382564,87.24550458715596,15.247704079333458
2023-01-08 13:00:00,13,22.954618055555557,1610,99.0,131.50406832298137,91.93689932953852,92.18392546583851,15.808440602304962
2023-01-08 14:00:00,14,23.959598055555556,2098,104.29,153.02071496663487,81.30947813852076,107.31449952335558,17.39967421579177
2023-01-08 15:00:00,15,24.95435,1578,103.64,149.46332065906208,91.40311380050736,104.72927122940429,19.168201180624553
2023-01-08 16:00:00,16,25.962320555555557,1668,109.11,148.86853717026378,88.10541963230581,117.86499400479616,24.405840567560915
2023-01-08 17:00:00,17,26.656494444444444,1812,118.04,153.11525386313463,86.23650563882278,120.77365894039735,19.917193054000293
2023-01-08 18:00:00,18,27.94619777777778,1899,122.61,169.65652975250129,80.81390209081523,116.54833070036861,17.962918167369946
2023-01-08 19:00:00,19,28.912872222222223,1770,109.11,135.93149717514123,81.81481550583321,103.06086440677966,27.632898427601678
2023-01-08 20:00:00,20,29.920148055555554,2720,103.93,155.93217647058827,69.84047783704861,101.28167647058825,21.67174057091491
2023-01-08 21:00:00,21,30.91284472222222,2520,98.43,149.9319285714286,72.51401495078254,96.63808333333333,35.18338188173736
2023-01-08 22:00:00,22,31.913013055555552,2035,99.37,131.1667714987715,79.62233146171116,73.48877641277642,35.63797157003995
2023-01-08 23:00:00,23,8.803124722222222,2172,81.34,102.28872007366482,28.864050759975424,73.83676795580111,28.360521823770437
2023-01-09 00:00:00,0,9.809305833333333,1847,75.13,103.21194910665946,33.97616310377292,53.80379534380076,33.23204987414759
2023-01-09 01:00:00,1,10.829001388888889,2694,64.38,75.70426503340757,33.11358098925514,32.33783593170008,34.92465231438828
2023-01-09 02:00:00,2,11.792806666666667,1813,60.28,41.82698290126862,20.23813134588586,-2.898146718146722,36.58026190327561
2023-01-09 03:00:00,3,12.660803333333334,1484,39.41,53.7463948787062,36.33835407963408,19.437190026954177,19.49712783077645
2023-01-09 04:00:00,4,13.789858888888888,2868,47.25,59.460366108786616,34.581189171958336,32.72507322175732,21.08918928428762
2023-01-09 05:00:00,5,14.803125,1302,69.07,91.21326420890938,16.813077836584714,76.72151305683565,18.09962728921976
2023-01-09 06:00:00,6,15.807491666666667,2888,107.13,144.4645879501385,28.65632507709293,119.80748961218838,20.340183544128323
2023-01-09 07:00:00,7,16.84652138888889,3454,160.0,159.20022003474233,29.662748311110857,141.97464968152866,10.54208992763367
2023-01-09 08:00:00,8,17.844085833333335,2805,180.0,161.35038502673794,16.5594882790148,145.90229590017825,11.808527954778032
2023-01-09 09:00:00,9,18.85134777777778,3171,177.14,182.39875748975086,38.99423199481913,149.4883317565437,5.813840830050165
2023-01-09 10:00:00,10,19.849976388888887,2412,159.07,164.54879353233832,21.51990553449709,149.37589966832505,6.172050478753819
2023-01-09 11:00:00,11,20.850507500000003,1084,160.57,170.25036900369003,35.59430284557113,138.82600553505537,6.879655314915632
2023-01-09 12:00:00,12,21.838216666666668,680,140.56,159.27473529411765,28.541761918638702,134.32585294117646,14.266284708684323
2023-01-09 13:00:00,13,22.808727222222224,3008,137.67,157.66797872340427,12.732226923488547,147.81574468085105,17.918475981153314
2023-01-09 14:00:00,14,23.84861777777778,3179,143.57,186.87948411450142,20.473121521432045,173.11183391003456,16.271704088260222
2023-01-09 15:00:00,15,24.840551666666666,3648,151.02,201.6173163377193,17.696365061601192,187.16334155701753,13.980104429872664
2023-01-09 16:00:00,16,25.804259722222223,3467,161.96,207.64880299971156,11.241207888778886,197.12346985866742,12.23152512145434
2023-01-09 17:00:00,17,26.827841944444444,3491,174.34,213.7155800630192,25.514429826467495,188.0816356344887,20.662251060808078
2023-01-09 18:00:00,18,27.84686888888889,1655,182.18,192.57236858006044,26.78408536742045,148.59235045317223,37.7485012151258
2023-01-09 19:00:00,19,28.847213888888888,2812,170.24,209.07298364153627,33.787558931522966,162.08376600284495,12.402941423918262
2023-01-09 20:00:00,20,29.852056666666666,2340,160.51,161.44017521367522,22.446213387505605,145.24507692307694,14.54949534033627
2023-01-09 21:00:00,21,30.848827777777778,1167,138.93,161.07436161096828,34.77245707592801,126.1453556126821,19.75732676107597
2023-01-09 22:00:00,22,31.84604472222222,3638,132.0,124.96257559098404,18.052448531534406,103.85742990654204,28.927105257973725
2023-01-09 23:00:00,23,8.873670277777778,1876,108.31,1095.7744296375267,1171.0635579294326,111.466039445629,31.04488228160926
2023-01-10 00:00:00,0,9.880731666666666,1298,106.02,1071.1730277349768,1170.08747127512,43.43375192604005,153.59262096175019
2023-01-10 01:00:00,1,10.928943055555555,1499,96.71,1617.094036024016,1150.8122598593184,52.25711140760507,142.3945243894455
2023-01-10 02:00:00,2,11.920526666666667,2654,95.14,364.38243029389605,742.2495332964942,-102.78136397889978,227.76581309973946
2023-01-10 03:00:00,3,12.913998055555554,3687,90.36,429.89784106319496,815.7127616282485,-7.547705451586659,188.1564053547318
2023-01-10 04:00:00,4,13.852468055555557,2892,95.61,375.7356293222683,741.4606812743849,-48.83499654218535,208.13356796382405
2023-01-10 05:00:00,5,14.874951944444444,2736,108.6,457.85269005847954,798.85487513385,99.70201023391813,137.94931898274785
2023-01-10 06:00:00,6,15.920055833333334,2063,138.13,522.1114493456131,837.615318167064,165.70929229277752,40.5329880032637
2023-01-10 07:00:00,7,16.928175277777775,2875,154.73,723.9054295652174,993.6625070650921,159.71771130434783,99.4455585589334
